idx,site,date,time,type,start,end,duration,name,element,url,id,loadTime,renderTime
"1","http://localhost:8080/home/","2024-12-7","19:27:26","LCP","357.79999999701977","1013.1999999955297","655.3999999985099","-1","ref: <Node>","http://localhost:8080/img/scene/500/classics.webp","","297.6000000014901","357.79999999701977"
"2","http://localhost:8080/home/","2024-12-7","19:27:33","LCP","127.10000000149012","322","194.89999999850988","-1","ref: <Node>","http://localhost:8080/img/scene/500/classics.webp","","67.79999999701977","127.10000000149012"
"3","http://localhost:8080/home/","2024-12-7","19:27:39","LCP","119","300","181","-1","ref: <Node>","http://localhost:8080/img/scene/500/classics.webp","","62","119"
"4","http://localhost:8080/home/","2024-12-7","19:27:45","LCP","112.89999999850988","279.6000000014901","166.70000000298023","-1","ref: <Node>","http://localhost:8080/img/scene/500/classics.webp","","53.80000000447035","112.89999999850988"
"5","http://localhost:8080/home/","2024-12-7","19:27:52","LCP","106.40000000596046","265.90000001341105","159.50000000745058","-1","ref: <Node>","http://localhost:8080/img/scene/500/classics.webp","","53.100000001490116","106.40000000596046"
"6","http://localhost:8080/home/","2024-12-7","19:27:58","LCP","91.29999999701977","218.99999999254942","127.69999999552965","-1","ref: <Node>","http://localhost:8080/img/scene/500/classics.webp","","36.399999998509884","91.29999999701977"
"7","http://localhost:8080/home/","2024-12-7","19:28:04","LCP","91.10000000149012","220.40000000596046","129.30000000447035","-1","ref: <Node>","http://localhost:8080/img/scene/500/classics.webp","","38.20000000298023","91.10000000149012"
"8","http://localhost:8080/home/","2024-12-7","19:28:11","LCP","110.79999999701977","273.4999999925494","162.69999999552965","-1","ref: <Node>","http://localhost:8080/img/scene/500/classics.webp","","51.899999998509884","110.79999999701977"
"9","http://localhost:8080/home/","2024-12-7","19:28:17","LCP","117.10000000149012","292.90000000596046","175.80000000447035","-1","ref: <Node>","http://localhost:8080/img/scene/500/classics.webp","","58.70000000298023","117.10000000149012"
"10","http://localhost:8080/home/","2024-12-7","19:28:23","LCP","89.5","213.19999999552965","123.69999999552965","-1","ref: <Node>","http://localhost:8080/img/scene/500/classics.webp","","34.19999999552965","89.5"
"11","http://localhost:8080/home/","2024-12-7","19:28:29","LCP","83.10000000149012","202.00000000745058","118.90000000596046","-1","ref: <Node>","http://localhost:8080/img/scene/500/classics.webp","","35.80000000447035","83.10000000149012"
"12","http://localhost:8080/home/","2024-12-7","19:28:36","LCP","107.70000000298023","271.0000000074506","163.30000000447035","-1","ref: <Node>","http://localhost:8080/img/scene/500/classics.webp","","55.600000001490116","107.70000000298023"
"13","http://localhost:8080/home/","2024-12-7","19:28:42","LCP","86.90000000596046","206.2000000178814","119.30000001192093","-1","ref: <Node>","http://localhost:8080/img/scene/500/classics.webp","","32.400000005960464","86.90000000596046"
"14","http://localhost:8080/home/","2024-12-7","19:28:48","LCP","81.60000000149012","197.00000000745058","115.40000000596046","-1","ref: <Node>","http://localhost:8080/img/scene/500/classics.webp","","33.80000000447035","81.60000000149012"
"15","http://localhost:8080/home/","2024-12-7","19:28:55","LCP","104.70000000298023","263.1000000089407","158.40000000596046","-1","ref: <Node>","http://localhost:8080/img/scene/500/classics.webp","","53.70000000298023","104.70000000298023"
"16","http://localhost:8080/home/","2024-12-7","19:29:01","LCP","118.29999999701977","297.7999999895692","179.49999999254942","-1","ref: <Node>","http://localhost:8080/img/scene/500/classics.webp","","61.19999999552965","118.29999999701977"
"17","http://localhost:8080/home/","2024-12-7","19:29:07","LCP","88.30000000447035","208.30000001192093","120.00000000745058","-1","ref: <Node>","http://localhost:8080/img/scene/500/classics.webp","","31.700000002980232","88.30000000447035"
